@relation politeness

@attribute request string
@attribute numGratitude numeric
@attribute numDeference numeric
@attribute numGreeting numeric
@attribute inPosLexicon numeric
@attribute inNegLexicon numeric
@attribute numApologize numeric
@attribute pleaseCount numeric
@attribute pleaseStartCount numeric
@attribute numIndirect numeric
@attribute numDirectQuestion numeric
@attribute numDirectStart numeric
@attribute numCounterFactual numeric
@attribute numIndicative numeric
@attribute class {polite,impolite}

@data
'Google searches really should help you get most of what you need.  What are you learning if youre just asking people for code?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'1st of all I think `string` is a reserved word and shouldnt be used. Second of all have you tried debugging with console.log?',0,0,2,0,3,0,0,0,0,0,1,1,1,impolite
'Hardcore the password?  Would that make it a password to an adult site?',0,0,0,0,1,0,0,0,0,0,1,1,1,impolite
'Dont you think that What do you miss? kind of questions are subjective?',0,0,2,0,1,0,0,0,0,0,1,1,1,impolite
'Seems like a very odd design for web applications. Would you mind to explain why MVCC does not work for you?',0,0,2,2,1,0,0,0,0,0,1,1,1,impolite
'The hash is used (often) to capture state while a URL (as its [definition suggests](http://en.wikipedia.org/wiki/Uniform_Resource_Locator)) is for **identifying a resource**. So again why would you push a non-existent url into the browsers history?',0,0,2,1,2,0,0,0,0,0,1,1,1,impolite
'Its unclear what youre trying to do... why are you concatenating the strings if you dont *want* them concatenated? Could you give more sample inputs/outputs?',0,0,1,2,1,0,0,0,0,0,1,1,1,impolite
'Any reason for not using `print join + 1..3`? I mean its golf right?',0,0,0,1,1,0,0,0,0,0,1,1,1,impolite
'Also why are you calling use Inline three times?  Where did you get the idea to do this and why not just call it once?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'Why do you want 50 threads? And what is it that they are supposed to be doing exactly?',0,0,2,0,0,0,0,0,0,1,0,1,1,impolite
'This sounds like homework. Also Lisp is built around recursion why do you want to avoid it?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'@Andrew I beg to differ the examples arent good enough to explain what he wants. Its like saying I need *something* for instance a car so can you help?.',0,0,2,4,2,0,0,0,0,0,0,1,1,impolite
'So its not really about the list its about those instructions? What exactly is the question then?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'Why keeps everone calling Java **methods** *functions*? Is that what theyre teached at schools nowadays?',0,0,1,1,2,0,0,0,0,1,0,1,1,impolite
'and what is the problem? why dont you use recvfrom - which is the canonical way to read from UDP sockets?',0,0,2,0,1,0,0,0,0,0,1,1,1,impolite
'@Monish If you dont know how to implement modes of operation you shouldnt be implementing your own crypto code. Why not use an existing library like KeyCzar?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
'What do you mean it did not work?  What happened?',0,0,1,1,0,0,0,0,0,1,0,1,1,impolite
'Im always amazed at how many questions are similar to this. Are people itching to write code like this?',0,0,2,3,2,0,0,0,0,0,1,1,1,impolite
'think Ive pointed out something that is not yet satisfactorily proven?  What have you pointed out thats not proven formally?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'Seems like a rather big project. From what I can read you have no experience in programming?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'what? ......... Also why you need to this via Array and not via DB?',0,0,2,0,0,0,0,0,0,1,0,1,1,impolite
'I think your question is too vague. What are the properties of Irony that you want?',0,0,2,1,2,0,0,0,0,0,1,1,1,impolite
'What kind of user knows JSON but not HTML?  How would you put bold text in a link?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'You do realize this is an example? And that Ruby find this problem at RUNTIME?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'I absolutely dont understand the question. What is this supposed to mean and the difference between the scores of 10 and 18 relatively more higher than 18 and 20?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'And whats your problem exactly? What have you tried so far?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'why are you using the LET* ? For what?',0,0,1,0,1,0,0,0,0,1,0,1,1,impolite
'An algorithm...for what?  Mine placement?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'what exactly are you expecting to see?  more than 1 server?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'smells like homework. what have you tried?',0,0,1,2,2,0,0,0,0,0,1,1,1,impolite
'Wow is it my writing or what? This is my first ever question in StackOverflow and all I get is misunderstanding??',0,0,1,1,5,0,0,0,0,0,1,1,1,impolite
'I am attempting to ask what I see as a fundamental question.  Maybe I should have asked is it true that there is a fundamental computational complexity for certain math that cannot be avoided?',0,0,0,3,2,0,0,0,0,0,1,1,1,impolite
'It would help if you described what your ultimate goal is. Do you really expect a given multigigabyte media file to have any resemblance to another multigigabyte media file?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'You say My solution involves a tree but surely that doesnt fall under the using only bit manipulation criteria does it? As such its not really a solution is it?',0,0,1,0,3,0,0,0,0,0,1,1,1,impolite
'You ask and answer your own question? Or am I completely missing out on something?',0,0,2,0,2,0,0,0,0,0,1,1,1,impolite
'@Sachin - please post COMPLETE real code. You do realise the snippet posted wont compile and run without `Config` class definition right?',0,0,2,3,2,0,1,0,0,0,1,1,1,impolite
'you will certainly find something on the spec. Have you tried?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'Testing is an art more than a science. Before you go off and read a book tell me - what are you trying to accomplish?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'Ruby doesnt even have an official spec so I doubt that theres a properly correct answer. In any case why do you need to know this?',0,0,2,3,1,0,0,0,0,0,1,1,1,impolite
'@Brian useful != possible. The question was what is possible?',0,0,0,1,0,0,0,0,0,0,1,1,1,impolite
'homework? perchance?',0,0,0,1,0,0,0,0,0,0,1,1,1,impolite
'Why exactly would a space-inefficient trie be too slow? Are you expecting to load more data than available memory and thus creating many page faults?',0,0,1,2,5,0,0,0,0,1,0,1,1,impolite
'well what are you getting instead? What is the problem?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'Can you explain what you are trying to do? The *whole point* of the Null Object Refactoring is *not* to use `nil` so why would you want to inherit from `NilClass` for that?',0,0,1,0,1,0,0,0,0,0,1,1,0,impolite
'@Kangkan: youre getting awfully technical on a slippery road... Does the application effectively _knows_? Does the application exist outside of the computer?',0,0,1,2,2,0,0,0,0,0,1,1,1,impolite
'So this *is* a trick question right? Or am I just completely useless?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
'The C specification says tm_years is Years since 1900.  Why not just stick to the standard and avoid this whole mess?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'How about some screenshots? (Hmm does stackoverflow have facilities for that?)',0,0,0,1,0,0,0,0,0,0,0,1,1,impolite
'There is no answer without a specific question -- how is your code not working? What does the data look like that is being parsed by `split`?',0,0,1,2,1,0,0,0,0,0,1,1,1,impolite
'You need to further explain this question to get a good answer.Given an integer as input what is the output that you want?',0,0,2,1,0,0,0,0,0,0,1,1,1,impolite
'Can someone explain to me why this is not a real question. How is it off-topic to being a programmer? :|',0,0,1,1,0,0,0,0,0,0,0,1,0,impolite
'Why are you doing this? If `rate` has a 1:1 relationship with `Posts` why not just add a new column to the `Posts` table?',0,0,2,1,0,0,0,0,0,1,0,1,1,impolite
'thats the error? just one line?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'I cant think of any reason why this would be necessary. What are you trying to accomplish?',0,0,2,1,0,0,0,0,0,0,1,1,1,impolite
'WHy would you need a dummy line to put a breakpoint on ?  When cant you use an actual line ?',0,0,1,0,1,0,0,0,0,1,0,1,1,impolite
'You should know that adding the tag homework to your question still doesnt convince many people to do all the work for you. Could you at least show us what you came up with so far?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
'This strikes me as a rather weird use of templates.  What is it that you are trying to achieve?',0,0,2,0,2,0,0,0,0,0,1,1,1,impolite
'I have no idea how your matrix looks like or what you are really trying to do. Could you re-phrase the question?',0,0,1,1,0,0,0,0,0,0,1,1,1,impolite
'Unless youre building an ORM yourself this is a strange question to ask. What exactly are you trying to do?',0,0,2,0,3,0,0,0,0,0,1,1,1,impolite
'@belisarius done. clear now?',0,0,0,1,0,0,0,0,0,0,1,1,1,impolite
'Your title says sorted array but you ask about a BST in your question? Is this homework?',0,0,2,1,1,0,0,0,0,0,1,1,1,impolite
'Isnt that a bit of an odd measure? Would you choose to become a factory worker because its *easier* and *faster to learn*?',0,0,1,4,1,0,0,0,0,0,1,1,1,impolite
'Lol -- +1. What **compiler** are you using?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'Why not? How many colors do you want?',0,0,1,0,0,0,0,0,0,1,0,1,1,impolite
'is it converted to hex & then the hex is stored as byte array?? but why??',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'What do you mean it just dies?  Whats the error?',0,0,1,0,4,0,0,0,0,1,0,1,1,impolite
'Joe Millss answe is technically correct but Im not sure its what youre after?  Why dont you explain what youre trying to do rather than ask how something works?',0,0,2,3,0,0,0,0,0,0,1,1,1,impolite
'@There: Thats a lot of code to wade through.  Are you saying you cant possibly simplify it in any further?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
'@IVlad: yup but the current answers fail to explain why. Care to write a better one?',0,0,0,1,2,0,0,0,0,0,1,1,1,impolite
'@LarsOn: Excuse me? I dont understand a word you are saying?',0,0,1,0,1,0,0,0,0,0,1,1,1,impolite
'It might help to give some details about the problem other than general it works in debug but not in release.  What is it what is it?',0,0,0,3,3,0,0,0,0,0,1,1,1,impolite
'I find your decision to put the deepest level element as value and all parents as key somewhat weird. How are you going to know what to take from the array - key or value?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'Whats wrong with PowerShell?  http://technet.microsoft.com/en-us/scriptcenter/powershell.aspx  Why arent you using this?',0,0,3,1,4,0,0,0,0,1,0,1,1,impolite
'I dont get it. You have the `query` object already so why not just do `if (query.id && query.foo && query.bar) { ... }`?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'@Gene Why is it that a handcrafted parser will beat a C++ parser generator?  Considering that writing a hand-crafted parser is a lot of code isnt it possible that the hand-crafted parser could be much slower?',0,0,0,0,3,0,0,0,0,0,1,1,1,impolite
'I didnt think the people at Microsoft would be so inconsiderate to say Hey your database WILL get corrupt you have to use a menu command in Access to fix it!Would they say the same thing to people using SQL Server?!',0,0,3,2,4,0,0,0,0,0,0,1,1,impolite
'@:closers: why off topic? Mind to explain?',0,0,0,1,3,0,0,0,0,0,1,1,1,impolite
'There are 788657867364790503552363213932185062295135977687173263294742533244359449963403342920304284011984623904177212138919638830257642790242637105061926624952829931113462857270763317237396988943922445621451664240254033291864131227428294853277524242407573903240321257405579568660226031904170324062351700858796178922222789623703897374720000000000000000000000000000000000000000000000000 permutations of 200-element set.  You want them all?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'*lol* the war against crackers is stopping our white-hats to learn the trade. Maybe the criminals will go away when we dont know how they do it? ;)',0,0,2,3,2,0,0,0,0,0,0,1,1,impolite
'Also how can the answer be 3? Three bananas?',0,0,0,0,0,0,0,0,0,0,1,1,1,impolite
'That is one looooooooong problem. Can you summarize it?',0,0,1,0,2,0,0,0,0,0,1,1,1,impolite
'I find these methods quite unnecessary.  Whats the advantage of using these over the very trivial comparisons?',0,0,0,1,3,0,0,0,0,0,1,1,1,impolite
'did these suggestions help you? Are you able to accept an answer?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Why do you need to store the whole graph in memory? Cant you serialize it to the datastore in a fashion that makes querying it practical?',0,0,2,0,0,0,0,0,0,1,0,1,1,impolite
'If so thats a hell of a perf hit to take just to show the user a moving progress indicator. Why not just show a spinning ball or similar while the file is copying?',0,0,1,1,1,0,0,0,0,0,1,1,1,impolite
'What does this have to do with programming?  Are you trying to solve this problem with a program?',0,0,2,0,1,0,0,0,0,1,0,1,1,impolite
'I think you need to describe better what youre trying to do.  You want to break up the string into substrings of a certain length?',0,0,2,1,2,0,0,0,0,0,1,1,1,impolite
'sorry no idea what the code should do. Is the selected in the db or what?',0,0,0,0,1,1,0,0,0,0,1,1,1,impolite
'but that wont work. - please be specific why people should guess?',0,0,0,3,2,0,1,0,0,0,1,1,1,impolite
'Images are always rectangular how are you creating anything different?  Are you looking for [image maps](http://en.wikipedia.org/wiki/Image_map)?',0,0,2,0,0,0,0,0,0,0,1,1,1,impolite
'-1: For not specifying what is to be done later with the data. If you claim the question is open-ended (interview and all) then why accept an answer?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'@Eric no this is hobby stuff. Why does it make a difference?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'Your examples have nothing to do with GLn. Are the coefficients always integers ?',0,0,2,2,0,0,0,0,0,0,1,1,1,impolite
'What is the purpose of implementing your own framework? Why not use an existing one?',0,0,1,1,1,0,0,0,0,1,0,1,1,impolite
'doing math on the file as if it were one long number sounds like a bad idea!  What method is this?',0,0,1,1,2,0,0,0,0,0,1,1,1,impolite
'No. Distribued between what and what? Are those numbers independent or not?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'Might i also add that enabling iPad features in an iPhone app target seems silly. Why dont you do it properly and make the iPhone app a universal binary (iPad+iPhone) ?',0,0,1,3,1,0,0,0,0,0,1,1,1,impolite
'Is there any point though? If the image is already the correct size?',0,0,0,2,1,0,0,0,0,0,1,1,1,impolite
'How is the result of your code different from that shown in the article?  What exactly are you asking for help with?',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'No doubt some comments are crazy. But getting rid of **all* comments?',0,0,0,0,2,0,0,0,0,0,1,1,1,impolite
'return cell;    [tableView deselectRowAtIndexPath:indexPath animated:YES]; why you have code for deselecting row after returning cell??',0,0,1,0,0,0,0,0,0,0,1,1,1,impolite
'er no that wont work. It wud still complain about that error wont it?',0,0,0,2,3,0,0,0,0,0,1,1,1,impolite
'Having the number of managed threads isnt very meaningful as a metric; most of those threads will have near-zero overhead when theyre sleeping. Why do you want to know?',0,0,2,1,2,0,0,0,0,0,1,1,1,impolite
